title,
Jobs: by PI,
parameters,
,
start,end
2019-01-01,2019-12-31
---------,
PI,Number of Jobs Ended
kemeny,1
kevingaffney,1
kflessa,1
khalil,1
klaksari,1
klprudic,1
kohlers,1
kraftm,1
ktmorz,1
lamoureu,1
laurentpagnier,1
lcalderin,1
leeuw,1
lemr,1
limesand,1
lin1,1
ling-582-fall-2019,1
lisamwhite,1
llama,1
lnagy,1
lofverstrom,1
lroth,1
lyzhang,1
lziurys,1
manga,1
manojsar,1
maykhanna,1
mbeilstein,1
mbhattacharyalab,1
mbsulli,1
mcn1,1
mekevans,1
melaniebell,1
mhunter,1
michod,1
mlggaray,1
molab,1
momayez_rpl,1
mtuller,1
mullen,1
myjeon,1
neomartinez,1
nnp,1
oge,1
oiz,1
orbachmj,1
oscr,1
paulcarini,1
pchhsu,1
pd,1
pgoodman,1
pkapp,1
preverdy,1
ptys,1
quasars,1
regisf,1
reiners,1
rgallery,1
rmthomps,1
rwg2,1
rwing,1
rwitte,1
sbyrne,1
serena00,1
sgralla,1
shaneburgess,1
sreynold,1
stocklab,1
systems,1
tbose,1
tesaod,1
tfaily,1
tgb,1
tgianetti,1
tjyeh,1
tkundu,1
toddtest,1
tosiron,1
tzega,1
uasal-undergrads,1
vandoorslaer,1
visteam,1
wboynton,1
wensx,1
whitake1,1
whiteman,1
wightman,1
winter,1
wolg,1
xfan,1
xytang,1
yaojan,1
yelle,1
yongge,1
zhangjw,1
zhangshu,1
zhiyudai,1
zhouq,1
---------,
title,
Jobs: by PI,
parameters,
,
start,end
2019-01-01,2019-12-31
---------,
PI,Number of PIs: Active
abmartin,1
achilli,1
acl,1
adekstrom,1
adhar,1
adhenry,1
agalvao,1
agaspar,1
ajrosengren,1
akielar,1
akoglu,1
alanger,1
amainzer,1
amcewen,1
anhughes,1
anling,1
apil,1
arabyan,1
armin,1
asphaug,1
aspinwal,1
astrorv,1
atila,1
atlorenzo,1
avf,1
baker,1
barberan,1
barman,1
barnesca,1
bashgroup,1
behrangi,1
behroozi,1
benquist,1
bethm,1
bh_class,1
bhurwitz,1
bilgin,1
birds,1
bisr,1
bjoyce3,1
bob,1
boguo,1
bosschen,1
bparent,1
brant,1
breiger,1
brio,1
buelljannuzi,1
cactophilic,1
calvin_mathbio,1
caos,1
ccweinkauf,1
cederburg,1
chamilton,1
changxuwu,1
charig,1
chertkov,1
chichengz,1
chiu,1
cholik,1
chrisweber,1
chunly,1
cibs,1
cihantunc,1
ckpark,1
claytonm,1
cmlaukai,1
cosmo,1
cosmolike,1
CPRL,1
cromanoski,1
csc585,1
cscheid,1
css19,1
curtisthorne,1
cusanovichlab,1
davidjpmoore,1
dcbrown,1
decelles,1
deeptab,1
default,1
denard,1
dewsants,1
deymier,1
dfz,1
dglicken,1
dienes,1
ditzler,1
dkp,1
dlebauer,1
dlemoine,1
dlichten,1
dmarrone,1
donata,1
dontsova,1
dornhaus,1
dpsaltis,1
dpscheitrum,1
dpstark,1
dshyshlov,1
ducea,1
duey,1
dukepauli,1
ece569,1
ece677f18,1
echriste,1
ecol346,1
edwardjbedrick,1
egami,1
eis_nielsen,1
ekiser,1
eknudsen,1
emash,1
erdmann,1
ericlyons,1
erozo,1
euanmc,1
evanmaclean,1
faselh,1
ferng,1
ffrasche,1
fgoodrum,1
fionamcc,1
fluids1,1
fozel,1
francescavitali,1
frantzis,1
fungi,1
galbrait,1
ganguly,1
gbesla,1
gea,1
genomeanalytics,1
geodesy,1
geraldj,1
gondyleroy,1
gowrisan,1
goyalr,1
granzier,1
guangyao,1
guven,1
gwas,1
gwp,1
haiquan,1
haldar,1
halkateb,1
hammond,1
hanquist,1
haozhang,1
hcup,1
heidorn,1
high_energy,1
hjo,1
holmgren,1
honghua,1
hoshin,1
hpc,1
hpcteam,1
hucc,1
hutchinsone,1
hxin,1
hz,1
icepig,1
jandrewshanna,1
jchurko,1
jdpellet,1
jeisner,1
jekan,1
jenmc,1
jesst,1
jiahu,1
jkbrown,1
jkidd,1
jneilson,1
johannr,1
johnson6,1
josh,1
jqcheng,1
jrmales,1
jrussell,1
jshockey,1
judee,1
judith,1
junmingy,1
juren,1
jvm2,1
jwjacobs,1
jzhou,1
kanchukaitis,1
kbatai,1
kdlugosch,1
kece,1
kellingson,1
kemeny,1
kevingaffney,1
kflessa,1
kgklein,1
khalil,1
kkratter,1
klaksari,1
klprudic,1
kmkshare,1
kobourov,1
kobus,1
kohlers,1
kraftm,1
krishna,1
krunz,1
ktmorz,1
kukolich,1
lamoureu,1
lansey,1
laurameredith,1
laurentpagnier,1
lcalderin,1
lecondon,1
leeuw,1
lega,1
lemr,1
liangr,1
lim,1
limesand,1
lin1,1
ling-582,1
ling-582-fall-2019,1
lisamwhite,1
llama,1
lmcguire,1
lnagy,1
lofverstrom,1
lroth,1
ludwik,1
lyzhang,1
lziurys,1
madenci,1
malhotra,1
manga,1
manojsar,1
masel,1
maykhanna,1
mazumdar,1
mbeilstein,1
mbhattacharyalab,1
mbruck,1
mbsulli,1
mcgrath,1
mcn1,1
mculver,1
meilingw,1
mekevans,1
melaniebell,1
mfh,1
mhunter,1
michod,1
mlggaray,1
mmo,1
molab,1
momayez_rpl,1
montfort,1
monti,1
mpadi,1
mrieke,1
msbarker,1
mse551-2019,1
mstrout,1
msurdeanu,1
mtuller,1
mullen,1
mxiao,1
myjeon,1
neomartinez,1
nfan,1
nirav,1
niug,1
nkchen,1
nlp,1
nnp,1
oge,1
oiz,1
orbachmj,1
oscr,1
pa572fall19,1
pajansen,1
paulcarini,1
pchhsu,1
pd,1
pembertn,1
pgoodman,1
pierre,1
pjessen,1
pkapp,1
plan,1
poirierd,1
poloczek,1
preverdy,1
ptys,1
qinghao,1
quantumphotonicapplications,1
quasars,1
raichlen,1
rbinder,1
rc,1
regisf,1
reiners,1
rfleisch,1
rgallery,1
rgutenk,1
ritu,1
rlysecky,1
rmosher,1
rmthomps,1
robertof,1
ruichang,1
rwg2,1
rwing,1
rwitte,1
rychlik,1
SAMOS,1
sanderm,1
sanov,1
sarawillis,1
satheesh,1
sbyrne,1
schlenke,1
serena00,1
sgralla,1
shaneburgess,1
shufang,1
sjmiller,1
slbeck,1
smissoum,1
sram,1
sreynold,1
sschwartz,1
staff,1
stocklab,1
student,1
systems,1
tandonr,1
tbose,1
tesaod,1
tfaily,1
tgb,1
tgbeatty,1
tgianetti,1
tgk,1
tjyeh,1
tkundu,1
tmerritt,1
toddtest,1
tomasiak,1
tommik,1
tosiron,1
trouard,1
tswetnam,1
tzega,1
ua-hlt,1
UASAL,1
uasal-undergrads,1
vandoorslaer,1
vasic,1
visteam,1
vpaschal,1
vsubbian,1
wboynton,1
wensx,1
whitake1,1
whiteman,1
wiensj,1
wightman,1
winter,1
wmoore,1
wolg,1
worobey,1
xfan,1
xytang,1
yadegari,1
yann,1
yaojan,1
yelle,1
yinghuichou,1
yongge,1
yotam,1
yves,1
Zabludoff_Group,1
zeng,1
zhangjw,1
zhangshu,1
zhiyudai,1
zhouq,1
zhuangquntao,1
zsz,1
---------,
title,
Jobs: by PI,
parameters,
,
start,end
2019-01-01,2019-12-31
---------,
PI,CPU Hours: Total
ludwik,9335958.006
sschwartz,5958941.201
mazumdar,4807132.514
jrussell,4540085.568
kmkshare,2139056.564
ruichang,1999883.554
default,1944817.155
masel,1660531.051
denard,1547877.714
pierre,1492854.572
vpaschal,1469737.758
cosmo,1451095.779
rgutenk,1348774.271
faselh,1206321.236
kgklein,1171268.171
dlemoine,1168646.096
behroozi,1055777.652
lmcguire,1027076.573
krishna,927628.5919
barman,860346.8106
kemeny,762007.5
tzega,723667.8244
charig,711668.9758
kkratter,707254.2136
guven,623524.8242
ditzler,606649.5894
bhurwitz,597538.6522
johnson6,595459.0947
yongge,576710.8631
kece,573690.2314
tomasiak,519563.6967
Zabludoff_Group,502061.8778
ducea,497701.6567
atila,487495.46
junmingy,436040.1533
poloczek,429285.9664
erdmann,428181.0092
dornhaus,406925.9081
hjo,403437.6531
benquist,400911.2758
tswetnam,392816.2325
nlp,368191.8658
zeng,363154.6553
fozel,350234.5511
haiquan,341777.7506
claytonm,332277.2669
cactophilic,316994.5669
anling,313090.4478
mpadi,312607.2342
bob,305491.0764
worobey,302486.6656
msbarker,292887.8414
deymier,286989.9622
jeisner,282067.4383
wolg,274699.2958
shufang,255520.7194
mtuller,248705.2011
cosmolike,208217.2683
gbesla,207871.0972
tbose,205579.1761
lecondon,202549.6083
dmarrone,196675.9275
tgbeatty,190562.1647
brant,188498.06
dpsaltis,185773.9442
neomartinez,184415.6067
dukepauli,182537.0061
msurdeanu,181321.4169
kobourov,179284.1006
madenci,172888.7439
breiger,165679.8981
yann,161112.3956
mekevans,158212.4519
niug,157450.6775
birds,150818.0992
ekiser,149110.4503
liangr,146789.7453
haozhang,145406.9425
buelljannuzi,143355.3028
erozo,141243.2956
zhouq,140605.0803
barberan,140173.9353
hoshin,138288.76
mstrout,136149.6989
malhotra,135764.345
manga,135336.0625
lim,133652.6444
lyzhang,131447.595
curtisthorne,131147.7136
nnp,128963.87
qinghao,128802.9289
adhar,127602.1606
tgk,125542.9522
quasars,124867.8736
mfh,121919.8653
pd,121352.7544
SAMOS,119104.3289
cmlaukai,118495.6511
rlysecky,117672.6347
meilingw,116235.5347
nkchen,114547.6981
ptys,111807.2864
lisamwhite,109605.6275
astrorv,105435.9744
fluids1,102725.4433
kobus,101774.425
asphaug,100832.2742
alanger,98312.9739
euanmc,97361.8333
dfz,94531.7536
calvin_mathbio,94339.6767
hxin,93777.3083
montfort,92990.6192
echriste,92291.1028
smissoum,89652.8236
granzier,89531.5275
arabyan,89055.5781
gowrisan,87937.8111
staff,87775.5353
pchhsu,87045.3433
brio,86006.8067
tandonr,85939.8753
orbachmj,85707.2303
sbyrne,84084.9422
xfan,83841.6475
yinghuichou,83072.1397
trouard,81088.9167
satheesh,79673.4836
zhuangquntao,79651.22
regisf,77542.3833
deeptab,76726.4572
zsz,75840.6147
pajansen,75766.2206
tgianetti,75761.9581
robertof,75639.7075
sreynold,69489.3733
edwardjbedrick,66512.4281
adekstrom,65355.8467
momayez_rpl,62835.4344
jneilson,61084.7361
juren,57484.8983
dlichten,56819.4822
dpscheitrum,56808.42
judith,54844.5489
vasic,53177.0761
sanov,53124.68
nfan,52409.5603
changxuwu,52240.1517
schlenke,51907.8844
pjessen,51687.6419
frantzis,50110.5722
ccweinkauf,48993.0644
jrmales,48525.0844
ritu,47001.4353
tmerritt,46923.3317
eknudsen,46828.4967
vsubbian,45978.6483
pkapp,45774.4233
quantumphotonicapplications,45681.6303
francescavitali,45250.3578
dcbrown,44815.3019
mullen,44170.84
boguo,43115.9894
yadegari,42456.0861
jekan,42000.4122
kukolich,41016.7819
caos,40355.8492
dienes,40353.0661
ganguly,40350.7153
mcgrath,39806.4022
hz,39549.4375
mcn1,39054.2017
akoglu,38805.6933
kevingaffney,38294.0236
amainzer,36594.6594
kflessa,36029.3581
cederburg,35591.1294
donata,35047.5028
jchurko,34012.0356
bashgroup,32974.2122
rgallery,32529.1767
agaspar,31985.6756
lega,31354.5364
armin,30187.9911
reiners,30002.3733
myjeon,29234.64
poirierd,26496
rfleisch,26238.8506
cusanovichlab,25659.8175
tjyeh,24628.475
emash,24418.4267
monti,23894.4564
jkbrown,22544.6061
hutchinsone,22112.1536
CPRL,21997.4294
wmoore,20960.3803
akielar,20881.3203
sjmiller,20835.1231
mmo,20383.8194
wiensj,20149.0425
yotam,19241.4378
jenmc,18844.8283
anhughes,18823.4667
adhenry,17483.5267
plan,17244.4328
slbeck,16039.5794
winter,15744.7111
xytang,15480.0453
hammond,15389.7967
honghua,15271.9022
sgralla,15044.0967
hpcteam,14493.3542
pembertn,14270.0747
zhangshu,14172.5997
high_energy,13972.6042
josh,13476.78
student,13385.6275
gondyleroy,13087.435
gwp,13019.5236
mrieke,12588.6956
chamilton,11556.81
cromanoski,10912.3444
gwas,10584.1256
laurameredith,10419.4017
hcup,10398.8042
bisr,9619.9947
behrangi,9098.4311
krunz,8907.1433
jesst,8475.8861
jzhou,8199.5308
yaojan,7277.9622
eis_nielsen,7060.2778
rmosher,7050.2144
evanmaclean,6969.3883
hanquist,6915.0728
fungi,6912.7561
kbatai,6797.625
nirav,6682.9189
melaniebell,5812.5256
yves,5669.33
tfaily,5375.4014
heidorn,5312.5178
kanchukaitis,5291.0628
shaneburgess,5252.4267
mculver,5139.7978
mbhattacharyalab,5001.1111
zhangjw,4957.6944
chiu,4957.1189
lansey,4946.3489
UASAL,4786.7261
bosschen,4441.1156
molab,4378.2433
bjoyce3,4015.6914
goyalr,3971.6367
hucc,3875.3039
judee,3721.2631
ling-582,3680.4944
cscheid,3508.1228
tesaod,3447.2211
achilli,3363.5333
davidjpmoore,2887.5294
jdpellet,2886.3439
rwing,2850.5739
halkateb,2835.2058
manojsar,2396.9681
guangyao,2292.9344
tommik,2281.2369
johannr,2096.9864
whiteman,2092.6731
fionamcc,2048.7922
klaksari,1964.3119
agalvao,1932.1556
dkp,1836.9622
raichlen,1782.4844
klprudic,1710.6633
sram,1640.5514
ajrosengren,1600.9256
lnagy,1536.7506
zhiyudai,1405.7667
mxiao,1400.2992
chrisweber,1264.3511
dpstark,1247.4567
oiz,1108.8178
rbinder,1100.4544
paulcarini,1015.5444
mbruck,780.6303
mbeilstein,746.5969
oscr,705.4033
ericlyons,663.9383
jqcheng,660.125
rwitte,565.8503
llama,516.155
lin1,474.8489
csc585,466.6744
michod,454.2844
jwjacobs,442.9586
ece569,373.9867
sarawillis,373.7161
sanderm,371.2975
mbsulli,366.3567
cholik,347.1903
decelles,293.2383
lroth,276.1492
rc,248.0544
cihantunc,218.6303
fgoodrum,204.8736
kraftm,203.9028
wboynton,202.3622
geraldj,156.3878
lofverstrom,135.0222
jiahu,112.49
maykhanna,100.1778
chichengz,93.8644
ffrasche,89.1178
whitake1,85.9367
rychlik,85.61
haldar,84.98
dewsants,78.7889
icepig,68.1406
uasal-undergrads,66.5489
wensx,66.2456
serena00,58.1078
bh_class,57.4711
toddtest,52.3258
ferng,48.6236
lcalderin,44.655
kohlers,41.9556
jvm2,36.3267
genomeanalytics,36.1475
duey,32.5553
lemr,31.8647
ua-hlt,25.6756
galbrait,22.5156
ckpark,22.1681
pa572fall19,20.7275
bilgin,19.7711
hpc,14.8103
jshockey,13.3964
lamoureu,11.3167
bparent,10.3894
dlebauer,10.2764
acl,8.5342
atlorenzo,6.585
holmgren,6.4044
css19,6.3361
stocklab,5.5067
ece677f18,4.7833
jkidd,4.6044
limesand,4.5578
baker,4.2308
oge,3.3022
rwg2,2.6989
bethm,2.0444
visteam,1.9694
khalil,1.8822
ktmorz,1.0792
yelle,1.0744
chunly,1.0156
ling-582-fall-2019,1.0119
tgb,1.0117
dontsova,0.9564
pgoodman,0.4167
mse551-2019,0.3281
cibs,0.2161
dshyshlov,0.1944
geodesy,0.1586
avf,0.1186
mlggaray,0.0964
barnesca,0.0822
apil,0.0706
tkundu,0.0678
jandrewshanna,0.0675
kdlugosch,0.0667
mhunter,0.0544
dglicken,0.0389
preverdy,0.0389
leeuw,0.0372
lziurys,0.0353
chertkov,0.0344
aspinwal,0.0342
kellingson,0.0342
wightman,0.0342
laurentpagnier,0.0339
abmartin,0.0206
vandoorslaer,0.0192
tosiron,0.0108
amcewen,0.0103
ecol346,0.0067
egami,0.0044
gea,0.0039
rmthomps,0.0025
systems,0.0006
---------,
title,
Jobs: by PI,
parameters,
,
start,end
2019-01-01,2019-12-31
---------,
PI,Wait Hours: Total
denard,4381797.534
kece,1628023.36
ludwik,897891.0708
ruichang,720916.2233
default,616070.3258
benquist,594765.5097
cosmo,483382.2786
dlemoine,481231.6158
bob,292932.2908
pjessen,289922.2317
rgutenk,257038.7867
lmcguire,238828.9333
masel,143067.5642
mpadi,137906.1258
kgklein,113589.1911
poloczek,112256.5894
tgk,101967.5539
mazumdar,89358.3764
vpaschal,87795.4458
cactophilic,79090.4878
msbarker,69669.6533
jrussell,68412.2272
bhurwitz,59584.8156
jrmales,52708.56
shufang,52494.7506
zeng,50269.4444
zhuangquntao,41115.6769
breiger,40708.2925
asphaug,39048.7064
krishna,37915.0408
anling,37256.6461
birds,36287.5069
zhouq,33225.0236
kemeny,28847.7911
junmingy,28256.0675
johnson6,22503.1689
haiquan,21967.5528
malhotra,21376.6736
msurdeanu,18796.6803
dornhaus,16877.9461
charig,16854.5197
alanger,16682.8278
Zabludoff_Group,16154.2611
mrieke,15408.0314
evanmaclean,15006.5861
staff,12960.6325
barman,12848.0733
buelljannuzi,12416.3822
akoglu,10483.5164
qinghao,9302.7478
jeisner,9049.5044
haozhang,9022.5575
calvin_mathbio,8916.2886
mstrout,8875.9839
zsz,8793.035
dukepauli,7989.845
gbesla,7576.7706
ducea,7520.5322
dmarrone,7481.3106
agaspar,6897.2006
eknudsen,6544.6297
bashgroup,5649.2333
dienes,5629.1914
jekan,5258.9317
erozo,4917.0564
behroozi,4807.7178
fozel,4276.8561
mtuller,4117.4508
satheesh,3504.7725
amainzer,3143.7942
robertof,3092.0592
hz,2840.045
hjo,2722.3364
nlp,2583.4503
yongge,2574.3436
barberan,2533.3342
tbose,2514.865
whiteman,2435.4722
nkchen,2339.1986
edwardjbedrick,2276.6783
mekevans,2130.2214
claytonm,2112.16
judee,2111.0278
high_energy,2011.9311
arabyan,2010.0881
sschwartz,1924.1897
vasic,1837.6111
worobey,1727.25
pierre,1643.6358
rlysecky,1601.4972
faselh,1592.9978
xytang,1580.9169
tgbeatty,1562.9361
jzhou,1438.2508
tomasiak,1351.995
ditzler,1297.4011
xfan,1257.1739
kobourov,1254.9042
nnp,1121.1553
guven,1061.49
curtisthorne,1057.4183
regisf,1055.0967
kmkshare,1047.2681
neomartinez,1039.4936
tswetnam,1014.3842
yves,1007.0194
niug,989.0536
granzier,922.2242
meilingw,819.4531
dpstark,810.5819
gowrisan,778.4011
mfh,776.2356
tandonr,775.585
ece569,773.4783
yinghuichou,697.5533
yann,690.9178
ekiser,674.7775
orbachmj,658.8092
wolg,655.2
cromanoski,625.875
kkratter,603.7453
nfan,580.0044
yadegari,573.0436
dcbrown,560.0394
sreynold,521.1197
hucc,509.9833
echriste,490.5919
goyalr,456.4153
ling-582,447.6519
rbinder,419.7406
hxin,418.6342
atila,410.3264
rgallery,386.1036
wiensj,383.5375
guangyao,380.9333
tzega,363.3825
momayez_rpl,353.8814
jneilson,350.1058
juren,348.6842
rmosher,347.425
emash,338.3817
liangr,324.5511
kevingaffney,319.9139
lega,317.5825
josh,312.0717
hoshin,307.8858
donata,301.1906
changxuwu,300.4908
pajansen,291.6661
cusanovichlab,281.9258
lroth,277.4422
cmlaukai,265.505
mcgrath,264.5456
montfort,261.0142
jchurko,255.2511
student,250.7186
cosmolike,247.6019
ritu,244.1958
tmerritt,241.2853
bjoyce3,237.9608
vsubbian,236.8469
caos,230.8589
agalvao,217.8878
mcn1,214.9914
oiz,212.7389
armin,212.1194
adhar,209.2761
hanquist,206.6783
halkateb,202.9586
hcup,199.8692
lim,197.6847
sbyrne,197.4214
dpsaltis,192.0575
wmoore,188.9236
SAMOS,188.2142
lecondon,179.3139
kbatai,177.9686
schlenke,176.4647
raichlen,167.2814
pchhsu,157.7475
adekstrom,155.3711
erdmann,147.5444
zhangjw,146.9944
francescavitali,140.5361
pd,139.5681
kukolich,135.7886
tgianetti,133.8606
molab,132.4631
madenci,130.3786
dlichten,124.8708
euanmc,116.3839
cederburg,113.43
jesst,109.3106
tjyeh,106.6469
ajrosengren,101.4558
dfz,91.8675
monti,89.7653
lansey,89.7583
pembertn,87.3803
gwp,86.6589
cscheid,86.3925
lnagy,79.8189
winter,76.3142
gondyleroy,75.6478
jdpellet,70.7839
jenmc,68.9622
klprudic,66.6397
jkbrown,61.8222
deeptab,61.5139
kobus,61.4458
judith,59.325
ece677f18,58.0372
hpcteam,56.7942
honghua,54.6264
akielar,53.4333
sjmiller,51.8772
brio,51.2233
johannr,49.3025
quasars,47.5969
nirav,45.0569
lyzhang,43.6708
css19,42.0086
krunz,41.9783
lin1,40.0244
frantzis,39.7639
mullen,38.2847
mmo,36.7519
CPRL,35.3547
sanov,35.3214
sram,32.3831
mculver,31.3883
tommik,29.7008
shaneburgess,29.6975
astrorv,29.2811
eis_nielsen,28.4544
laurameredith,24.8728
UASAL,24.7369
ffrasche,24.2844
fionamcc,22.1897
smissoum,21.4997
lisamwhite,21.0133
reiners,20.3711
geraldj,19.5789
bisr,19.0317
mbsulli,18.2144
bosschen,17.6503
stocklab,16.8606
ericlyons,15.3106
chamilton,15.08
gwas,14.9667
poirierd,14.3692
ua-hlt,14.04
jvm2,13.6942
ccweinkauf,13.6067
quantumphotonicapplications,12.5956
trouard,12.3797
dpscheitrum,12.3617
rfleisch,11.5733
heidorn,10.7686
hammond,10.4325
manga,10.215
melaniebell,9.95
adhenry,9.8456
deymier,9.4075
plan,8.0625
sarawillis,8.0364
pa572fall19,7.9147
mbhattacharyalab,7.7189
zhangshu,7.3683
mbeilstein,6.6744
mxiao,6.5836
sgralla,6.0847
cholik,5.9458
fungi,5.9275
rwitte,5.7789
kanchukaitis,5.1992
kraftm,5.1822
galbrait,5.1689
paulcarini,5.0003
dontsova,4.8692
fluids1,4.7975
csc585,4.6594
dkp,4.3631
chiu,4.135
wboynton,4.0333
davidjpmoore,3.9575
slbeck,3.8858
tfaily,3.7928
yotam,3.7183
llama,3.5881
lamoureu,3.5425
chrisweber,3.2917
rc,3.2578
lofverstrom,3.1422
bilgin,3.0822
fgoodrum,2.9886
anhughes,2.9658
hutchinsone,2.7869
mbruck,2.7389
yaojan,2.6939
mse551-2019,2.3833
brant,2.3661
icepig,2.0231
kflessa,1.9922
bethm,1.9428
maykhanna,1.8314
serena00,1.7928
rwing,1.6856
klaksari,1.6264
sanderm,1.3422
tesaod,1.2583
vandoorslaer,1.2269
lcalderin,1.1931
boguo,1.1125
decelles,0.7497
amcewen,0.7347
ganguly,0.7253
ling-582-fall-2019,0.7128
oge,0.7028
manojsar,0.68
rychlik,0.6686
yelle,0.6656
kohlers,0.6083
myjeon,0.485
baker,0.4078
egami,0.3853
behrangi,0.3656
abmartin,0.3625
mhunter,0.3425
dewsants,0.3331
rwg2,0.2961
jwjacobs,0.2944
pkapp,0.2822
kdlugosch,0.2806
leeuw,0.2714
achilli,0.2669
hpc,0.2431
dglicken,0.1961
dlebauer,0.1914
tkundu,0.1881
tgb,0.1839
zhiyudai,0.1828
jshockey,0.1658
jkidd,0.1581
ecol346,0.1572
preverdy,0.1417
uasal-undergrads,0.1356
toddtest,0.1167
atlorenzo,0.1122
ferng,0.1114
wightman,0.0789
mlggaray,0.0767
jqcheng,0.0761
oscr,0.0747
geodesy,0.0728
bh_class,0.0672
cihantunc,0.0589
lemr,0.0569
haldar,0.0428
jiahu,0.0414
apil,0.0397
laurentpagnier,0.0375
duey,0.0367
jandrewshanna,0.0364
chertkov,0.0317
holmgren,0.0317
michod,0.0281
acl,0.0264
ptys,0.0256
kellingson,0.0253
avf,0.0225
ktmorz,0.0206
cibs,0.0178
barnesca,0.0175
dshyshlov,0.0156
ckpark,0.0153
aspinwal,0.0133
lziurys,0.0131
pgoodman,0.0075
whitake1,0.0061
rmthomps,0.005
khalil,0.0042
gea,0.0039
chunly,0.0033
genomeanalytics,0.0025
tosiron,0.0022
wensx,0.0019
chichengz,0.0014
bparent,0.0008
systems,0.0006
visteam,0.0006
limesand,0.0003
---------,
title,
Jobs: by PI,
parameters,
,
start,end
2019-01-01,2019-12-31
---------,
PI,Node Hours: Total
ruichang,1070492.772
denard,874524.6878
rgutenk,774989.8864
ludwik,569085.7539
Zabludoff_Group,350786.8742
mazumdar,318239.1972
sschwartz,212819.3286
poloczek,208338.4933
masel,201127.8433
default,176104.5739
jrussell,173845.9731
kece,171421.1789
mpadi,156267.0106
cosmo,143721.5006
kmkshare,135860.8489
tgk,125542.9522
bhurwitz,101490.1358
xfan,83837.7642
vpaschal,77069.0503
breiger,74873.3769
bob,69927.7981
zhouq,69746.54
asphaug,68588.8947
qinghao,61391.3764
mstrout,60897.0242
kgklein,59367.91
pierre,53316.2339
cactophilic,52180.2467
pjessen,51687.6419
birds,50272.6997
behroozi,47070.8942
faselh,43243.2144
dlemoine,41737.3606
worobey,39505.5911
krishna,37726.5003
lmcguire,36820.0367
amainzer,36594.6594
anling,35555.8497
satheesh,35327.9572
junmingy,32606.7411
msbarker,31825.7236
barman,30736.7772
kkratter,30693.9403
tgbeatty,29834.8469
malhotra,27745.0506
kemeny,27214.5533
charig,27052.1308
zeng,25939.4244
tzega,25845.2794
nkchen,23772.7594
johnson6,22687.4772
guven,22271.4242
ditzler,21754.5914
benquist,21455.8436
yongge,20740.3536
dmarrone,20196.1603
ducea,19329.7264
tomasiak,18865.0283
atila,17410.5519
hjo,16960.5725
zhuangquntao,16672.8022
erdmann,15308.0686
nlp,15183.5069
dornhaus,14533.2806
tswetnam,14129.9511
kobourov,13624.1961
dukepauli,13588.3853
fozel,13479.0844
gwp,13019.5236
mtuller,12829.2508
gbesla,12669.0031
haiquan,12490.6344
shufang,12057.3883
claytonm,11990.5075
quasars,11708.6125
niug,11682.1097
hoshin,10603.9206
jeisner,10473.5317
yinghuichou,10298.3922
ptys,10295.4744
yann,10253.0319
deymier,10249.7006
eknudsen,9941.2086
wolg,9870.6394
cederburg,9825.6144
buelljannuzi,9637.0528
tbose,9285.8431
brant,8895.32
cosmolike,8471.0358
staff,7831.6067
mfh,7681.3075
msurdeanu,7489.2061
lecondon,7445.3908
madenci,7178.9706
dpsaltis,6666.7389
neomartinez,6586.2717
mmo,6503.1622
edwardjbedrick,6348.7311
lim,6037.7061
curtisthorne,5971.1725
lyzhang,5970.4078
echriste,5798.595
mekevans,5682.4122
SAMOS,5489.2775
ekiser,5355.1264
granzier,5332.7808
barberan,5291.7508
liangr,5243.9269
haozhang,5226.2306
erozo,5075.1381
manga,4833.745
meilingw,4689.2306
nnp,4605.8525
adhar,4573.5336
pd,4334.0269
cmlaukai,4232.99
rlysecky,4229.6647
cusanovichlab,4038.2128
lisamwhite,3915.455
orbachmj,3785.655
astrorv,3775.4008
alanger,3759.1706
fluids1,3668.7658
mcn1,3651.6225
kobus,3636.4442
hz,3634.5511
euanmc,3477.2083
pchhsu,3470.4397
dfz,3406.8064
smissoum,3379.1539
calvin_mathbio,3371.5386
hxin,3350.2644
momayez_rpl,3343.1364
montfort,3325.1914
boguo,3315.0819
arabyan,3183.9986
dienes,3160.6511
gowrisan,3140.6361
brio,3071.6717
tandonr,3070.2528
trouard,3013.3317
sbyrne,3005.6456
schlenke,2867.2869
jneilson,2850.7833
vasic,2848.2592
regisf,2769.3708
juren,2755.3328
deeptab,2751.8272
zsz,2712.3814
pajansen,2705.9444
tgianetti,2705.7842
tjyeh,2696.5425
robertof,2617.315
adekstrom,2555.0964
sreynold,2481.7633
chiu,2475.5964
yotam,2475.4569
frantzis,2448.2333
sanov,2312.5783
xytang,2270.1792
ccweinkauf,2142.0111
akoglu,2108.5122
hutchinsone,2083.0658
dcbrown,2055.5
dpscheitrum,2037.1383
dlichten,2029.2672
agaspar,1999.1047
judith,1958.7339
jrmales,1957.5853
nfan,1956.9275
myjeon,1888.5842
changxuwu,1886.5819
poirierd,1885.9872
ritu,1880.7256
mrieke,1872.1406
whiteman,1827.5781
donata,1814.5531
vsubbian,1810.7892
quantumphotonicapplications,1713.5
tmerritt,1691.0786
jchurko,1682.9281
caos,1641.9153
rfleisch,1640.2228
pkapp,1634.8008
student,1629.2728
francescavitali,1618.8906
yadegari,1595.5011
mullen,1577.53
ganguly,1518.6569
sgralla,1502.1617
jekan,1500.0147
kukolich,1468.6678
mcgrath,1421.6572
CPRL,1418.9478
monti,1389.2819
